spec_fullpath,label,ibra_bioregion,recording_id,time_local,longitude,latitude,__dummy__,cluster_km,cluster_hdb
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,40-audio-244040391__chunk001,10:49,132.28219,-28.50857,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,40-audio-244040391__chunk002,18:45,132.15907,-25.25531,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk003__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,40-audio-244040391__chunk003,11:21,138.53829,-28.44031,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk004__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,40-audio-244040391__chunk004,9:14,133.87992,-24.56021,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk005__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,40-audio-244040391__chunk005,18:30,131.65678,-25.04773,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk000__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk000,15:53,125.56058,-27.42834,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk001__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk001,8:33,126.93442,-28.27557,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk002__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk002,13:57,128.93161,-25.52081,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk003__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk003,12:42,132.19557,-21.71385,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk004__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk004,6:22,135.58232,-21.78259,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk005__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk005,14:13,132.91453,-27.28401,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk006__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk006,18:10,125.72264,-21.18706,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk007__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk007,17:14,132.78889,-29.49024,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk008__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk008,8:58,137.8256,-18.04151,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\41-audio-6559994762__chunk009__mel.png,Channel Country,Channel Country,41-audio-6559994762__chunk009,15:25,125.87891,-25.56407,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk000,18:57,132.34769,-30.0845,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk001__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk001,9:47,139.1011,-25.38102,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk002__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk002,5:04,130.38363,-25.05016,0,0,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk003__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk003,8:20,124.12119,-27.97003,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk004__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk004,17:38,127.43177,-22.11884,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk005__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk005,12:14,128.82295,-19.70288,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk006__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk006,11:16,133.76372,-30.07904,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk007__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk007,6:22,135.58232,-21.78259,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk008__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk008,9:24,128.55546,-28.21251,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk009__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk009,9:52,139.07918,-19.90208,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk010__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk010,11:20,122.31804,-29.17229,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk011__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk011,8:20,124.12119,-27.97003,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\42-audio-1229933196__chunk012__mel.png,Murray-Darling Depression,Murray-Darling Depression,42-audio-1229933196__chunk012,5:55,126.4292,-31.42489,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Gawler,Gawler,XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,18:56,139.25173,-26.89113,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Gawler,Gawler,XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,8:00,129.00374,-21.87641,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Gawler,Gawler,XC94554_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,6:10,130.87922,-23.78977,0,0,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Channel Country,Channel Country,XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,7:57,136.09229,-23.0505,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Channel Country,Channel Country,XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,5:53,124.76483,-31.31235,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Channel Country,Channel Country,XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,16:04,138.35495,-19.54309,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Channel Country,Channel Country,XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,8:32,124.9756,-24.4069,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Channel Country,Channel Country,XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,10:46,123.68854,-18.1872,0,2,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Channel Country,Channel Country,XC98281_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,18:10,125.72264,-21.18706,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC187880_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC187880_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,17:14,132.78889,-29.49024,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,Central Ranges,XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,18:45,139.72223,-19.37701,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,Central Ranges,XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,7:38,131.41563,-22.50839,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Central Ranges,Central Ranges,XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,5:37,124.96294,-18.89539,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Central Ranges,Central Ranges,XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,8:33,126.93442,-28.27557,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,Central Ranges,XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,11:01,126.76276,-18.49674,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,Central Ranges,XC286730_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,11:21,122.22145,-22.39465,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,5:53,124.76483,-31.31235,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,12:45,124.52448,-19.45375,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,15:52,124.57439,-28.62841,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,9:47,139.1011,-25.38102,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,7:27,125.45458,-22.46139,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,8:00,129.00374,-21.87641,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,17:33,124.28438,-23.81506,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,15:53,125.56058,-27.42834,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,7:38,131.41563,-22.50839,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,13:25,129.36452,-23.86615,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,13:22,127.53563,-25.7251,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,Central Ranges,Central Ranges,XC286732_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011,10:10,127.45336,-25.8565,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,16:01,127.69185,-22.86594,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,15:24,125.67915,-30.60193,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,13:57,128.93161,-25.52081,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,12:57,130.11884,-27.39033,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,16:09,128.05034,-31.8949,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Channel Country,Channel Country,XC328199_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,14:01,126.32407,-25.60967,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,13:57,128.93161,-25.52081,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,18:56,139.25173,-26.89113,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,11:33,139.66497,-31.28833,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,8:33,126.93442,-28.27557,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,11:33,139.66497,-31.28833,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,10:31,127.43729,-29.10171,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,10:33,122.55607,-19.8886,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,12:58,126.3495,-23.31791,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,9:52,133.35918,-20.01279,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,15:33,137.34288,-30.29243,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,XC328200_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,17:38,123.73504,-28.18862,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,10:03,126.33356,-20.5122,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,18:03,133.15403,-26.0808,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,18:45,132.15907,-25.25531,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,12:52,125.33323,-20.97374,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,17:38,127.43177,-22.11884,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,8:09,123.95583,-20.28742,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,10:31,127.43729,-29.10171,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,6:28,131.5654,-25.01656,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,12:58,126.3495,-23.31791,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,15:16,127.18811,-18.21591,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,8:26,136.02686,-24.5619,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011,16:27,139.79487,-29.37865,0,1,0
