recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,label_idx,cnn_pred,cnn_conf,crnn_pred,crnn_conf,dummy,PC1,PC2
6-audio-7400016106__chunk015,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk015__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk015__mel.png,5,1081.4,1380.4,1809.8,69.1,18.2,-25.60967,126.32407,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,14:01,Summer,28.5,30.8,Male,Juvenile,2024-03-16 14:01:00,14,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk015__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.9985065,Central Ranges,0.30217972,0,7.2731304,8.30976
6-audio-7400016106__chunk016,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk016__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk016__mel.png,5,1341.3,1640.7,1924.3,68.0,10.9,-29.17229,122.31804,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,11:20,Summer,27.1,37.1,Male,Juvenile,2024-03-16 11:20:00,11,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk016__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.99716175,Great Victoria Desert,0.28177252,0,7.705879,8.259885
6-audio-7400016106__chunk017,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk017__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk017__mel.png,5,2433.8,2703.9,3318.5,89.6,9.8,-28.17198,127.55,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,6:46,Summer,22.3,63.5,Male,Juvenile,2024-03-16 06:46:00,6,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk017__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.9978836,Murray-Darling Depression,0.38242546,0,6.68951,9.933603
6-audio-7400016106__chunk018,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk018__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk018__mel.png,5,80.0,320.1,1834.1,63.7,17.9,-24.56021,133.87992,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,9:14,Summer,34.9,38.7,Male,Juvenile,2024-03-16 09:14:00,9,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk018__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.99837375,Murray-Darling Depression,0.36500195,0,3.6112533,10.757769
6-audio-7400016106__chunk019,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk019__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk019__mel.png,5,1340.7,1696.7,2695.9,83.9,9.8,-26.0808,133.15403,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,18:03,Summer,34.6,17.1,Male,Juvenile,2024-03-16 18:03:00,18,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk019__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.9991327,Murray-Darling Depression,0.36598405,0,5.2615824,11.229016
6-audio-7400016106__chunk020,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk020__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk020__mel.png,5,1163.8,1476.3,1732.9,76.4,21.9,-25.05016,130.38363,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,5:04,Summer,27.5,36.1,Male,Juvenile,2024-03-16 05:04:00,5,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk020__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.99871075,Central Ranges,0.31828192,0,3.538413,9.314545
6-audio-7400016106__chunk021,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk021__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk021__mel.png,5,301.6,674.3,2189.1,58.0,9.8,-21.19183,133.9099,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,10:13,Summer,28.6,66.5,Male,Juvenile,2024-03-16 10:13:00,10,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk021__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.99892247,Central Ranges,0.2731814,0,2.0580244,11.588513
6-audio-7400016106__chunk022,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk022__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk022__mel.png,5,1783.0,2227.4,3008.2,88.2,12.9,-28.9532,132.58951,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,9:26,Summer,23.2,42.5,Male,Juvenile,2024-03-16 09:26:00,9,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk022__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.99767643,Great Victoria Desert,0.32689357,0,5.7500443,8.566989
6-audio-7400016106__chunk023,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk023__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk023__mel.png,5,1184.1,1452.4,1662.4,66.8,21.9,-23.28208,135.51509,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,16:06,Summer,35.7,79.4,Male,Juvenile,2024-03-16 16:06:00,16,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk023__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.98557115,Murray-Darling Depression,0.3345967,0,10.072484,10.168342
6-audio-7400016106__chunk024,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk024__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk024__mel.png,5,1450.0,1898.7,2813.6,80.1,14.2,-22.51798,122.53293,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,10:37,Summer,23.5,61.0,Male,Juvenile,2024-03-16 10:37:00,10,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk024__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.99751955,Murray-Darling Depression,0.29371232,0,5.6300974,7.797875
6-audio-7400016106__chunk025,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk025__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk025__mel.png,5,1545.6,1799.4,2715.6,86.4,12.3,-31.22621,128.43265,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,8:42,Summer,31.3,27.0,Male,Juvenile,2024-03-16 08:42:00,8,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk025__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.9987527,Central Ranges,0.2983398,0,6.297883,9.687843
6-audio-7400016106__chunk026,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk026__mel.png,spectrograms/Lophochroa_leadbeateri/6-audio-7400016106__chunk026__mel.png,5,1408.9,1909.6,2497.9,85.5,9.6,-25.8565,127.45336,Mitchell Grass Downs,Eucalypt open woodland,16/03/2024,10:10,Summer,15.9,67.7,Male,Juvenile,2024-03-16 10:10:00,10,3,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\6-audio-7400016106__chunk026__mel.png,Mitchell Grass Downs,7,Mitchell Grass Downs,0.9200743,Great Victoria Desert,0.22457847,0,5.2343316,2.4088602
7-audio-8670250960__chunk000,spectrograms/Lophochroa_leadbeateri/7-audio-8670250960__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/7-audio-8670250960__chunk000__mel.png,5,835.9,1021.3,1478.3,69.0,21.4,-25.9507,133.29156,MacDonnell Ranges,Chenopod shrubland,13/05/2023,13:10,Autumn,24.6,18.2,Female,Adult,2023-05-13 13:10:00,13,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\7-audio-8670250960__chunk000__mel.png,MacDonnell Ranges,6,Finke,0.33362886,Central Ranges,0.23749526,0,0.40926814,-3.0967243
7-audio-8670250960__chunk001,spectrograms/Lophochroa_leadbeateri/7-audio-8670250960__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/7-audio-8670250960__chunk001__mel.png,5,1913.5,2311.2,2955.7,91.4,14.6,-20.28742,123.95583,MacDonnell Ranges,Chenopod shrubland,13/05/2023,8:09,Autumn,30.5,73.9,Female,Adult,2023-05-13 08:09:00,8,5,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\7-audio-8670250960__chunk001__mel.png,MacDonnell Ranges,6,Tanami,0.3916082,Central Ranges,0.13516507,0,1.5334665,-3.6731055
8-audio-1797453530__chunk000,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk000__mel.png,5,2629.9,3130.7,3855.2,85.7,18.8,-28.70864,127.85617,Channel Country,Chenopod shrubland,20/04/2024,17:43,Autumn,22.9,66.2,Female,Adult,2024-04-20 17:43:00,17,4,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\8-audio-1797453530__chunk000__mel.png,Channel Country,2,Channel Country,0.45032403,Channel Country,0.28475583,0,1.6781992,-3.5164719
8-audio-1797453530__chunk001,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk001__mel.png,5,1214.6,1575.1,2169.5,99.0,14.9,-20.71333,125.06614,Channel Country,Chenopod shrubland,20/04/2024,18:42,Autumn,18.9,48.0,Female,Adult,2024-04-20 18:42:00,18,4,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\8-audio-1797453530__chunk001__mel.png,Channel Country,2,MacDonnell Ranges,0.36644152,Central Ranges,0.23050483,0,2.8105292,-3.8592238
8-audio-1797453530__chunk002,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk002__mel.png,5,522.0,913.7,1210.1,75.7,11.2,-25.18678,130.83273,Channel Country,Chenopod shrubland,20/04/2024,18:07,Autumn,20.1,46.6,Female,Adult,2024-04-20 18:07:00,18,4,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\8-audio-1797453530__chunk002__mel.png,Channel Country,2,Gawler,0.26215383,Great Victoria Desert,0.2538553,0,2.751282,-3.7101943
8-audio-1797453530__chunk003,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk003__mel.png,5,2629.9,3130.7,3855.2,85.7,18.8,-28.70864,127.85617,Channel Country,Chenopod shrubland,20/04/2024,17:43,Autumn,22.9,66.2,Female,Adult,2024-04-20 17:43:00,17,4,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\8-audio-1797453530__chunk003__mel.png,Channel Country,2,Channel Country,0.24643616,Channel Country,0.29431504,0,1.294215,-4.316659
8-audio-1797453530__chunk004,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk004__mel.png,5,1053.9,1450.7,1721.1,72.8,17.1,-18.1872,123.68854,Channel Country,Chenopod shrubland,20/04/2024,10:46,Autumn,26.0,32.7,Female,Adult,2024-04-20 10:46:00,10,4,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\8-audio-1797453530__chunk004__mel.png,Channel Country,2,Channel Country,0.2769243,Central Ranges,0.24436447,0,-0.96731234,-4.3266573
8-audio-1797453530__chunk005,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk005__mel.png,5,971.4,1353.4,1750.1,78.7,14.8,-25.01656,131.5654,Channel Country,Chenopod shrubland,20/04/2024,6:28,Autumn,25.6,79.0,Female,Adult,2024-04-20 06:28:00,6,4,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\8-audio-1797453530__chunk005__mel.png,Channel Country,2,Channel Country,0.16884439,Great Victoria Desert,0.29166526,0,1.018147,-4.1579094
8-audio-1797453530__chunk006,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk006__mel.png,5,433.1,733.9,1863.9,54.4,11.1,-22.87297,137.61483,Channel Country,Chenopod shrubland,20/04/2024,11:21,Autumn,38.8,29.3,Female,Adult,2024-04-20 11:21:00,11,4,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\8-audio-1797453530__chunk006__mel.png,Channel Country,2,Channel Country,0.29992384,Channel Country,0.29171053,0,1.4968758,-3.6215427
8-audio-1797453530__chunk007,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/8-audio-1797453530__chunk007__mel.png,5,397.8,636.1,2066.1,65.8,15.9,-26.16668,127.78782,Channel Country,Chenopod shrubland,20/04/2024,15:29,Autumn,24.4,47.9,Female,Adult,2024-04-20 15:29:00,15,4,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\8-audio-1797453530__chunk007__mel.png,Channel Country,2,Channel Country,0.5515737,Channel Country,0.2744191,0,1.0463692,-3.4090786
9-audio-550943603__chunk000,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk000__mel.png,5,593.6,940.7,1280.2,74.4,17.4,-20.88845,123.52675,Gawler,Chenopod shrubland,29/07/2023,12:46,Winter,22.2,79.5,Female,Adult,2023-07-29 12:46:00,12,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\9-audio-550943603__chunk000__mel.png,Gawler,4,Gawler,0.905996,Central Ranges,0.26023126,0,1.4063337,-1.316951
9-audio-550943603__chunk001,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk001__mel.png,5,1350.5,1571.6,1838.2,73.1,12.0,-20.4547,127.58602,Gawler,Chenopod shrubland,29/07/2023,7:00,Winter,30.7,24.1,Female,Adult,2023-07-29 07:00:00,7,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\9-audio-550943603__chunk001__mel.png,Gawler,4,Gawler,0.788098,Channel Country,0.20928104,0,2.3580723,-3.6817737
9-audio-550943603__chunk002,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk002__mel.png,5,1045.7,1323.2,1651.4,60.2,13.1,-24.64876,124.94752,Gawler,Chenopod shrubland,29/07/2023,7:19,Winter,31.4,84.2,Female,Adult,2023-07-29 07:19:00,7,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\9-audio-550943603__chunk002__mel.png,Gawler,4,Gawler,0.5739612,Finke,0.2391041,0,2.1576824,-3.2285023
9-audio-550943603__chunk003,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk003__mel.png,5,924.7,1075.1,1573.1,57.0,12.8,-25.58433,124.32254,Gawler,Chenopod shrubland,29/07/2023,7:07,Winter,25.4,40.7,Female,Adult,2023-07-29 07:07:00,7,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\9-audio-550943603__chunk003__mel.png,Gawler,4,Gawler,0.47288707,Channel Country,0.22450131,0,-0.02993138,-4.090568
9-audio-550943603__chunk004,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk004__mel.png,5,1163.8,1476.3,1732.9,76.4,21.9,-25.05016,130.38363,Gawler,Chenopod shrubland,29/07/2023,5:04,Winter,27.5,36.1,Female,Adult,2023-07-29 05:04:00,5,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\9-audio-550943603__chunk004__mel.png,Gawler,4,Channel Country,0.22529328,Central Ranges,0.1974766,0,0.20003447,-3.0519598
9-audio-550943603__chunk005,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk005__mel.png,5,1341.3,1640.7,1924.3,68.0,10.9,-29.17229,122.31804,Gawler,Chenopod shrubland,29/07/2023,11:20,Winter,27.1,37.1,Female,Adult,2023-07-29 11:20:00,11,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\9-audio-550943603__chunk005__mel.png,Gawler,4,Central Ranges,0.28756166,Finke,0.2255436,0,-0.19013928,-4.0276227
9-audio-550943603__chunk006,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/9-audio-550943603__chunk006__mel.png,5,220.3,561.3,2000.7,57.3,13.2,-18.96269,124.1552,Gawler,Chenopod shrubland,29/07/2023,6:38,Winter,34.9,60.0,Female,Adult,2023-07-29 06:38:00,6,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\9-audio-550943603__chunk006__mel.png,Gawler,4,Gawler,0.9806789,Finke,0.16436787,0,2.915682,0.60925126
10-audio-4029332731__chunk000,spectrograms/Lophochroa_leadbeateri/10-audio-4029332731__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/10-audio-4029332731__chunk000__mel.png,5,528.3,772.8,2189.5,58.5,8.2,-27.50972,133.75745,Central Ranges,Spinifex grassland,14/06/2023,14:25,Winter,30.9,28.7,Female,Juvenile,2023-06-14 14:25:00,14,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\10-audio-4029332731__chunk000__mel.png,Central Ranges,1,Channel Country,0.5311185,Central Ranges,0.15859242,0,-0.64181125,-3.2956154
11-audio-8993839691__chunk000,spectrograms/Lophochroa_leadbeateri/11-audio-8993839691__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/11-audio-8993839691__chunk000__mel.png,5,907.1,1255.2,1497.6,61.2,17.1,-30.87931,135.59594,Gawler,Acacia shrubland,8/02/2023,11:04,Summer,35.4,23.0,Unknown,Juvenile,2023-02-08 11:04:00,11,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\11-audio-8993839691__chunk000__mel.png,Gawler,4,Gawler,0.6950488,Great Victoria Desert,0.4580128,0,5.606118,-1.0935634
11-audio-8993839691__chunk001,spectrograms/Lophochroa_leadbeateri/11-audio-8993839691__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/11-audio-8993839691__chunk001__mel.png,5,1350.5,1571.6,1838.2,73.1,12.0,-20.4547,127.58602,Gawler,Acacia shrubland,8/02/2023,7:00,Summer,30.7,24.1,Unknown,Juvenile,2023-02-08 07:00:00,7,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\11-audio-8993839691__chunk001__mel.png,Gawler,4,Gawler,0.70884025,Great Victoria Desert,0.48162678,0,5.693782,-1.0543416
11-audio-8993839691__chunk002,spectrograms/Lophochroa_leadbeateri/11-audio-8993839691__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/11-audio-8993839691__chunk002__mel.png,5,738.7,1006.5,1244.8,60.5,23.9,-25.7251,127.53563,Gawler,Acacia shrubland,8/02/2023,13:22,Summer,25.6,32.3,Unknown,Juvenile,2023-02-08 13:22:00,13,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\11-audio-8993839691__chunk002__mel.png,Gawler,4,Gawler,0.9555196,Murray-Darling Depression,0.36161664,0,7.2323203,0.6005133
12-audio-3401378197__chunk000,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk000__mel.png,5,155.7,553.6,1356.9,45.4,17.9,-23.81506,124.28438,Tanami,Eucalypt open woodland,24/06/2024,17:33,Autumn,26.3,51.1,Unknown,Unknown,2024-06-24 17:33:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\12-audio-3401378197__chunk000__mel.png,Tanami,10,Gawler,0.4553774,Murray-Darling Depression,0.26491046,0,2.5259392,-3.1876264
12-audio-3401378197__chunk001,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk001__mel.png,5,2549.5,3091.1,3684.4,90.9,13.9,-23.14916,128.014,Channel Country,Eucalypt open woodland,24/06/2024,8:25,Autumn,22.8,79.4,Unknown,Unknown,2024-06-24 08:25:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\12-audio-3401378197__chunk001__mel.png,Channel Country,2,MacDonnell Ranges,0.27963987,Central Ranges,0.2349521,0,1.7455032,-4.093069
12-audio-3401378197__chunk002,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk002__mel.png,5,1126.0,1503.5,1852.2,67.0,18.5,-23.86615,129.36452,Channel Country,Eucalypt open woodland,24/06/2024,13:25,Autumn,23.8,46.1,Unknown,Unknown,2024-06-24 13:25:00,13,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\12-audio-3401378197__chunk002__mel.png,Channel Country,2,Murray-Darling Depression,0.23644103,Great Victoria Desert,0.27632284,0,2.315293,-3.003637
12-audio-3401378197__chunk003,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk003__mel.png,5,1407.6,1655.8,1936.5,78.3,12.1,-29.49024,132.78889,Channel Country,Eucalypt open woodland,24/06/2024,17:14,Autumn,34.4,34.7,Unknown,Unknown,2024-06-24 17:14:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\12-audio-3401378197__chunk003__mel.png,Channel Country,2,MacDonnell Ranges,0.2626363,Central Ranges,0.2903085,0,1.6407298,-4.4501743
12-audio-3401378197__chunk004,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk004__mel.png,5,853.5,1178.6,1508.7,81.5,15.6,-22.40401,122.4181,Channel Country,Eucalypt open woodland,24/06/2024,10:36,Autumn,26.0,56.5,Unknown,Unknown,2024-06-24 10:36:00,10,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\12-audio-3401378197__chunk004__mel.png,Channel Country,2,Central Ranges,0.33558604,Channel Country,0.23954034,0,-1.0935661,-3.838257
12-audio-3401378197__chunk005,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/12-audio-3401378197__chunk005__mel.png,5,2212.5,2770.4,3333.9,82.2,19.5,-29.83808,125.55801,Channel Country,Eucalypt open woodland,24/06/2024,9:04,Autumn,29.4,76.4,Unknown,Unknown,2024-06-24 09:04:00,9,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\12-audio-3401378197__chunk005__mel.png,Channel Country,2,Channel Country,0.45559692,Channel Country,0.17777279,0,-1.2162261,-3.596261
