spec_fullpath,label,ibra_bioregion,recording_id,time_local,longitude,latitude,TSNE1,TSNE2
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk006__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk006,11:01,126.76276,-18.49674,32.337143,12.641134
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk007__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk007,7:00,127.58602,-20.4547,40.444687,7.612623
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk008__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk008,14:01,126.32407,-25.60967,39.142895,10.196925
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk009__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk009,6:10,130.87922,-23.78977,32.42572,8.750982
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk010__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk010,14:25,133.75745,-27.50972,42.481964,11.841172
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk011__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk011,6:05,127.71744,-26.20363,14.585836,-2.4708939
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk012__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk012,5:00,122.95053,-31.05474,10.50882,20.768042
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk013__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk013,18:57,132.34769,-30.0845,7.488984,17.98615
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk014__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk014,5:00,122.95053,-31.05474,30.816412,12.563139
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk015__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk015,10:10,127.45336,-25.8565,37.12349,11.501325
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk016__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk016,15:55,124.30928,-21.36046,31.800312,11.522401
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk017__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk017,15:52,124.57439,-28.62841,35.624077,8.211306
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk018__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk018,16:01,127.69185,-22.86594,40.27756,11.680987
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk019__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk019,16:09,136.92972,-30.47198,8.494829,19.143906
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk020__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk020,13:25,129.36452,-23.86615,10.033802,18.866163
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk021__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk021,15:53,125.56058,-27.42834,40.06112,10.115512
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk022__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk022,8:58,137.8256,-18.04151,38.37596,11.254293
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk023__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk023,13:20,122.32689,-20.29257,42.2889,10.126596
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk024__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk024,13:22,127.53563,-25.7251,42.68746,13.052729
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk025__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk025,11:21,138.53829,-28.44031,44.30353,12.521107
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk026__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk026,8:09,123.95583,-20.28742,35.687172,13.563957
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk027__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk027,8:58,137.8256,-18.04151,9.194161,23.854431
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk028__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk028,8:58,137.8256,-18.04151,31.661406,13.214214
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk029__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk029,12:57,130.11884,-27.39033,37.263996,10.645838
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk030__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk030,6:28,131.5654,-25.01656,32.982597,9.165251
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk031__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk031,9:14,133.87992,-24.56021,35.849964,12.001745
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk032__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk032,5:48,137.28936,-28.66026,36.98201,12.966412
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk033__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk033,8:32,124.9756,-24.4069,35.31071,10.443936
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk034__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk034,15:25,125.87891,-25.56407,37.85149,9.581821
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk035__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk035,18:03,133.15403,-26.0808,43.89656,11.8630295
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk036__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk036,9:04,125.55801,-29.83808,42.11543,13.12378
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk037__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk037,5:29,133.01998,-18.97042,40.865944,7.1882157
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk038__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk038,11:21,122.22145,-22.39465,44.614185,9.949115
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk039__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk039,5:29,133.01998,-18.97042,43.7859,13.29495
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk040__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk040,17:11,133.73005,-30.86971,43.08923,11.110217
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk041__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk041,17:57,125.07067,-23.77298,9.783421,23.023935
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk042__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk042,7:59,134.23149,-29.26319,9.9708805,22.854519
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk043__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk043,11:01,126.76276,-18.49674,43.723957,11.083529
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk044__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk044,11:21,138.53829,-28.44031,42.50612,8.119713
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk045__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk045,17:24,126.94685,-26.44284,43.154835,6.896014
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk046__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk046,16:46,136.05046,-25.96142,34.790318,8.151179
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk047__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk047,10:33,132.21407,-19.17957,44.7247,9.122246
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk048__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk048,5:00,122.95053,-31.05474,43.78995,8.26201
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk049__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk049,18:45,132.15907,-25.25531,37.017548,6.955367
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk050__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk050,11:21,138.53829,-28.44031,45.549526,10.096398
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk051__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk051,18:57,132.34769,-30.0845,43.584454,9.746302
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk052__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk052,6:57,123.90615,-23.12435,45.720978,11.270667
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk053__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk053,18:56,139.25173,-26.89113,44.856697,10.979835
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk054__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk054,6:46,127.55,-28.17198,38.491062,13.068637
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk055__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk055,10:03,126.33356,-20.5122,41.832264,8.908267
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk056__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk056,18:45,132.15907,-25.25531,39.366314,9.2518835
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk057__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk057,12:51,136.87901,-21.38926,40.600746,8.972074
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk058__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk058,18:45,132.15907,-25.25531,41.47931,12.324491
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk059__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk059,16:06,135.51509,-23.28208,39.76216,10.81714
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk060__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk060,18:45,132.15907,-25.25531,41.46447,10.996195
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk061__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk061,13:10,133.29156,-25.9507,5.971019,19.145445
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk062__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk062,6:46,127.55,-28.17198,1.3136462,23.251942
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk063__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk063,17:43,127.85617,-28.70864,9.51201,18.203367
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk064__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk064,12:35,125.6454,-19.25542,32.092175,11.040415
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk065__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk065,9:04,125.55801,-29.83808,32.500057,10.020863
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk066__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk066,14:13,132.91453,-27.28401,34.23722,10.393725
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk067__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk067,11:33,139.66497,-31.28833,38.068363,10.548857
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk068__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk068,6:46,127.55,-28.17198,40.04874,12.601156
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk069__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk069,11:20,122.31804,-29.17229,38.784847,11.876599
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk070__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk070,7:05,134.28647,-26.4699,39.36706,11.366889
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk071__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk071,9:52,139.07918,-19.90208,36.47215,11.774148
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk072__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk072,7:38,131.41563,-22.50839,43.04668,12.285058
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk073__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk073,9:23,125.1139,-27.32218,36.251045,9.8382845
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk074__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk074,6:38,124.1552,-18.96269,34.943684,9.240313
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk075__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk075,12:14,128.82295,-19.70288,38.595905,8.395173
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk076__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk076,17:11,133.73005,-30.86971,34.90873,7.573703
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk077__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk077,7:55,125.94541,-26.84934,13.773652,-2.1371186
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk078__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk078,11:42,129.38088,-29.26306,5.1310844,-5.244716
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk079__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk079,8:20,124.12119,-27.97003,-1.9456449,16.522972
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk080__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk080,16:28,131.70095,-20.47626,8.818069,16.896574
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk081__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk081,14:25,133.75745,-27.50972,0.36269248,23.22478
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk082__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk082,15:24,125.67915,-30.60193,2.1772563,20.065874
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk083__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk083,10:55,125.17441,-20.34459,8.126308,17.794582
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk084__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk084,17:57,125.07067,-23.77298,38.332375,9.312735
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk085__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk085,10:33,122.55607,-19.8886,8.284262,16.263836
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk086__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk086,14:13,132.91453,-27.28401,7.716512,17.066092
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk087__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk087,14:01,126.32407,-25.60967,6.082781,14.582448
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk088__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk088,14:13,132.91453,-27.28401,6.2380333,14.777434
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk089__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk089,10:33,122.55607,-19.8886,5.0253205,14.777131
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk090__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk090,5:00,122.95053,-31.05474,4.707796,17.641737
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk091__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk091,18:57,132.34769,-30.0845,6.0731363,13.547998
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk092__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk092,15:25,125.87891,-25.56407,7.847865,15.364058
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk093__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk093,18:56,139.25173,-26.89113,14.5727825,2.9410276
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk094__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk094,7:07,124.32254,-25.58433,30.131615,9.32279
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk095__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk095,8:42,128.43265,-31.22621,9.155058,25.069979
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk096__mel.png,Burt Plain,Burt Plain,17-audio-8900378827__chunk096,9:04,125.55801,-29.83808,6.944824,26.05461
